animeID, request_cached, title, title_english, title_japanese, title_synonyms, image_url, type, source, episodes, status, airing, aired, duration, rating, score, scored_by, rank, popularity, members, favorites, background, premiered, broadcast, related, producer, licensor, studio, genre, opening_theme, ending_theme
7152,True,Anyamal Tantei Kiruminzoo,,あにゃまる探偵 キルミンずぅ,"['Anymal Tantei Kiruminzoo', 'Animal Tantei Kiruminzoo', 'Animal Detectives Kiruminzoo', 'Anyamaru Tantei Kiruminzoo', 'Anyamaru Tantei Kiruminzuu']",https://cdn.myanimelist.net/images/anime/8/74070.jpg,TV,Original,50,Finished Airing,False,"{'from': '2009-10-05T00:00:00+00:00', 'to': '2010-09-20T00:00:00+00:00', 'prop': {'from': {'day': 5, 'month': 10, 'year': 2009}, 'to': {'day': 20, 'month': 9, 'year': 2010}}, 'string': 'Oct 5, 2009 to Sep 20, 2010'}",23 min per ep,G - All Ages,7.02,1137,3521,5748,6189,38,None,Fall 2009,Unknown,{},"[{'mal_id': 34, 'type': 'anime', 'name': 'Hal Film Maker', 'url': 'https://myanimelist.net/anime/producer/34/Hal_Film_Maker'}, {'mal_id': 64, 'type': 'anime', 'name': 'Sotsu', 'url': 'https://myanimelist.net/anime/producer/64/Sotsu'}, {'mal_id': 92, 'type': 'anime', 'name': 'Starchild Records', 'url': 'https://myanimelist.net/anime/producer/92/Starchild_Records'}, {'mal_id': 135, 'type': 'anime', 'name': 'MediaNet', 'url': 'https://myanimelist.net/anime/producer/135/MediaNet'}, {'mal_id': 238, 'type': 'anime', 'name': 'AT-X', 'url': 'https://myanimelist.net/anime/producer/238/AT-X'}, {'mal_id': 336, 'type': 'anime', 'name': 'JM Animation', 'url': 'https://myanimelist.net/anime/producer/336/JM_Animation'}, {'mal_id': 1802, 'type': 'anime', 'name': 'Aoni Entertainment', 'url': 'https://myanimelist.net/anime/producer/1802/Aoni_Entertainment'}]",[],"[{'mal_id': 41, 'type': 'anime', 'name': 'Satelight', 'url': 'https://myanimelist.net/anime/producer/41/Satelight'}]","[{'mal_id': 16, 'type': 'anime', 'name': 'Magic', 'url': 'https://myanimelist.net/anime/genre/16/Magic'}, {'mal_id': 4, 'type': 'anime', 'name': 'Comedy', 'url': 'https://myanimelist.net/anime/genre/4/Comedy'}, {'mal_id': 25, 'type': 'anime', 'name': 'Shoujo', 'url': 'https://myanimelist.net/anime/genre/25/Shoujo'}]","['#1: ""ปู (POO)"" by Neko Jump']","['#1: ""ช่วยมัดหน่อย (Chuai Mad Noi) (チュアイ\u3000マッ\u3000ノーイ)"" by Neko Jump (eps 1-29)', '#2: ""Clap your Sunday!"" by Neko Jump (eps 30-50)']"
7154,True,SM no Susume,,SMノススメ,['SM no Susume'],https://cdn.myanimelist.net/images/anime/13/16821.jpg,OVA,Unknown,1,Finished Airing,False,"{'from': '2001-10-21T00:00:00+00:00', 'to': None, 'prop': {'from': {'day': 21, 'month': 10, 'year': 2001}, 'to': {'day': None, 'month': None, 'year': None}}, 'string': 'Oct 21, 2001'}",25 min,Rx - Hentai,5.3,134,,11464,572,0,None,,,{},"[{'mal_id': 25, 'type': 'anime', 'name': 'Milky Animation Label', 'url': 'https://myanimelist.net/anime/producer/25/Milky_Animation_Label'}]",[],[],"[{'mal_id': 12, 'type': 'anime', 'name': 'Hentai', 'url': 'https://myanimelist.net/anime/genre/12/Hentai'}]",[],[]
7155,False,Beat Shot!!,Watch Me Sink My Putz,ビートショット!!,[],https://cdn.myanimelist.net/images/anime/11/16823.jpg,OVA,Manga,1,Finished Airing,False,"{'from': '1989-05-25T00:00:00+00:00', 'to': None, 'prop': {'from': {'day': 25, 'month': 5, 'year': 1989}, 'to': {'day': None, 'month': None, 'year': None}}, 'string': 'May 25, 1989'}",27 min,Rx - Hentai,5.17,181,,10833,738,1,None,,,{},"[{'mal_id': 48, 'type': 'anime', 'name': 'AIC', 'url': 'https://myanimelist.net/anime/producer/48/AIC'}, {'mal_id': 207, 'type': 'anime', 'name': 'Magic Bus', 'url': 'https://myanimelist.net/anime/producer/207/Magic_Bus'}]",[],"[{'mal_id': 6, 'type': 'anime', 'name': 'Gainax', 'url': 'https://myanimelist.net/anime/producer/6/Gainax'}]","[{'mal_id': 12, 'type': 'anime', 'name': 'Hentai', 'url': 'https://myanimelist.net/anime/genre/12/Hentai'}, {'mal_id': 30, 'type': 'anime', 'name': 'Sports', 'url': 'https://myanimelist.net/anime/genre/30/Sports'}]",[],[]
7156,False,Arei no Kagami: Way to the Virgin Space,Arei's Mirror ~ Way to the Virgin Space,アレイの鏡 ~ Way to the Virgin Space,[],https://cdn.myanimelist.net/images/anime/1901/97244.jpg,Movie,Unknown,1,Finished Airing,False,"{'from': '1985-03-16T00:00:00+00:00', 'to': None, 'prop': {'from': {'day': 16, 'month': 3, 'year': 1985}, 'to': {'day': None, 'month': None, 'year': None}}, 'string': 'Mar 16, 1985'}",25 min,G - All Ages,5.68,467,8963,9843,1161,0,None,,,{},[],[],"[{'mal_id': 18, 'type': 'anime', 'name': 'Toei Animation', 'url': 'https://myanimelist.net/anime/producer/18/Toei_Animation'}]","[{'mal_id': 1, 'type': 'anime', 'name': 'Action', 'url': 'https://myanimelist.net/anime/genre/1/Action'}, {'mal_id': 2, 'type': 'anime', 'name': 'Adventure', 'url': 'https://myanimelist.net/anime/genre/2/Adventure'}, {'mal_id': 24, 'type': 'anime', 'name': 'Sci-Fi', 'url': 'https://myanimelist.net/anime/genre/24/Sci-Fi'}, {'mal_id': 29, 'type': 'anime', 'name': 'Space', 'url': 'https://myanimelist.net/anime/genre/29/Space'}]","['""Aoi Mizuumi"" by Satoko Shimonari']","['""We Will Be One Someday"" by Satoko Shimonari']"
7157,False,Dr. Slump Movie 07: Arale-chan N-cha! Penguin Mura yori Ai wo Komete,Dr. Slump and Arale-chan: N-cha! From Penguin Village with Love,Ｄｒ．スランプ アラレちゃん んちゃ！ペンギン村より愛をこめて,['Dr. Slump and Arale-chan: N-cha! Love Comes From Penguin Village'],https://cdn.myanimelist.net/images/anime/5/61965.jpg,Movie,Manga,1,Finished Airing,False,"{'from': '1993-07-10T00:00:00+00:00', 'to': None, 'prop': {'from': {'day': 10, 'month': 7, 'year': 1993}, 'to': {'day': None, 'month': None, 'year': None}}, 'string': 'Jul 10, 1993'}",31 min,PG-13 - Teens 13 or older,6.16,337,7360,10019,1070,0,None,,,"{'Parent story': [{'mal_id': 2222, 'type': 'anime', 'name': 'Dr. Slump: Arale-chan', 'url': 'https://myanimelist.net/anime/2222/Dr_Slump__Arale-chan'}]}","[{'mal_id': 1479, 'type': 'anime', 'name': 'Studio Core', 'url': 'https://myanimelist.net/anime/producer/1479/Studio_Core'}]",[],"[{'mal_id': 18, 'type': 'anime', 'name': 'Toei Animation', 'url': 'https://myanimelist.net/anime/producer/18/Toei_Animation'}]","[{'mal_id': 4, 'type': 'anime', 'name': 'Comedy', 'url': 'https://myanimelist.net/anime/genre/4/Comedy'}, {'mal_id': 24, 'type': 'anime', 'name': 'Sci-Fi', 'url': 'https://myanimelist.net/anime/genre/24/Sci-Fi'}, {'mal_id': 27, 'type': 'anime', 'name': 'Shounen', 'url': 'https://myanimelist.net/anime/genre/27/Shounen'}]","['""Waiwai World"" by Suimori Atsuchi']","['""Are Are Arale"" by Suimori Atsuchi']"
7158,False,Dr. Slump Movie 09: Arale-chan N-cha!! Wakuwaku Hot no Natsuyasumi,Dr. Slump and Arale-chan: N-cha!! Excited Heart of Summer Vacation,Ｄｒ．スランプ んちゃ!!わくわくハートの夏休み,['Dr. Slump and Arale-chan: N-cha!! Trembling Heart of the Summer'],https://cdn.myanimelist.net/images/anime/1122/97475.jpg,Movie,Manga,1,Finished Airing,False,"{'from': '1994-07-09T00:00:00+00:00', 'to': None, 'prop': {'from': {'day': 9, 'month': 7, 'year': 1994}, 'to': {'day': None, 'month': None, 'year': None}}, 'string': 'Jul 9, 1994'}",20 min,PG-13 - Teens 13 or older,6.2,303,7194,10187,990,0,None,,,"{'Parent story': [{'mal_id': 2222, 'type': 'anime', 'name': 'Dr. Slump: Arale-chan', 'url': 'https://myanimelist.net/anime/2222/Dr_Slump__Arale-chan'}]}",[],[],"[{'mal_id': 18, 'type': 'anime', 'name': 'Toei Animation', 'url': 'https://myanimelist.net/anime/producer/18/Toei_Animation'}]","[{'mal_id': 4, 'type': 'anime', 'name': 'Comedy', 'url': 'https://myanimelist.net/anime/genre/4/Comedy'}, {'mal_id': 24, 'type': 'anime', 'name': 'Sci-Fi', 'url': 'https://myanimelist.net/anime/genre/24/Sci-Fi'}, {'mal_id': 27, 'type': 'anime', 'name': 'Shounen', 'url': 'https://myanimelist.net/anime/genre/27/Shounen'}]",[],[]
7160,True,Yoroshiku Mechadock,What's Up Mechadoc,よろしくメカドック,['Yoroshiku Mecha Doc'],https://cdn.myanimelist.net/images/anime/7/16963.jpg,TV,Manga,30,Finished Airing,False,"{'from': '1984-09-01T00:00:00+00:00', 'to': '1985-03-30T00:00:00+00:00', 'prop': {'from': {'day': 1, 'month': 9, 'year': 1984}, 'to': {'day': 30, 'month': 3, 'year': 1985}}, 'string': 'Sep 1, 1984 to Mar 30, 1985'}",23 min per ep,PG-13 - Teens 13 or older,6.26,187,6961,9539,1343,1,None,Fall 1984,Saturdays at 18:30 (JST),"{'Adaptation': [{'mal_id': 118590, 'type': 'manga', 'name': 'Yoroshiku Mechadoc', 'url': 'https://myanimelist.net/manga/118590/Yoroshiku_Mechadoc'}]}",[],[],"[{'mal_id': 103, 'type': 'anime', 'name': 'Tatsunoko Production', 'url': 'https://myanimelist.net/anime/producer/103/Tatsunoko_Production'}]","[{'mal_id': 1, 'type': 'anime', 'name': 'Action', 'url': 'https://myanimelist.net/anime/genre/1/Action'}, {'mal_id': 3, 'type': 'anime', 'name': 'Cars', 'url': 'https://myanimelist.net/anime/genre/3/Cars'}, {'mal_id': 4, 'type': 'anime', 'name': 'Comedy', 'url': 'https://myanimelist.net/anime/genre/4/Comedy'}, {'mal_id': 39, 'type': 'anime', 'name': 'Police', 'url': 'https://myanimelist.net/anime/genre/39/Police'}, {'mal_id': 30, 'type': 'anime', 'name': 'Sports', 'url': 'https://myanimelist.net/anime/genre/30/Sports'}]","['""Yoroshiku Tuning (よろしくチューニング)"" by STR!X']","['""Kimi ni Woo...! (君にWoo...!)"" by STR!X']"
7162,True,Yaruki Manman,,やる気まんまん,[],https://cdn.myanimelist.net/images/anime/4/16836.jpg,OVA,Unknown,3,Finished Airing,False,"{'from': '1989-08-25T00:00:00+00:00', 'to': '1990-08-10T00:00:00+00:00', 'prop': {'from': {'day': 25, 'month': 8, 'year': 1989}, 'to': {'day': 10, 'month': 8, 'year': 1990}}, 'string': 'Aug 25, 1989 to Aug 10, 1990'}",30 min per ep,Rx - Hentai,5.36,153,,11510,562,2,None,,,"{'Sequel': [{'mal_id': 5564, 'type': 'anime', 'name': 'Age Man to Fuku Chin', 'url': 'https://myanimelist.net/anime/5564/Age_Man_to_Fuku_Chin'}]}","[{'mal_id': 141, 'type': 'anime', 'name': 'Toei Video', 'url': 'https://myanimelist.net/anime/producer/141/Toei_Video'}, {'mal_id': 452, 'type': 'anime', 'name': 'Knack Productions', 'url': 'https://myanimelist.net/anime/producer/452/Knack_Productions'}]",[],[],"[{'mal_id': 4, 'type': 'anime', 'name': 'Comedy', 'url': 'https://myanimelist.net/anime/genre/4/Comedy'}, {'mal_id': 12, 'type': 'anime', 'name': 'Hentai', 'url': 'https://myanimelist.net/anime/genre/12/Hentai'}, {'mal_id': 20, 'type': 'anime', 'name': 'Parody', 'url': 'https://myanimelist.net/anime/genre/20/Parody'}]",[],"['#1: ""Soresore Ondo (ソレソレ音頭)"" by Kyouko Gotou (後藤叶圭)', '#2: ""Otoko no Senjou (男の戦場)"" by Bin Shimada and Keniichi Ogata', '#3: ""Yume no Tsubasa (夢の翼)"" by Shinji Ogura (小倉新二)']"
7164,False,Catman Specials,,キャットマン,[],https://cdn.myanimelist.net/images/anime/2/24252.jpg,Special,Unknown,4,Finished Airing,False,"{'from': '2002-01-01T00:00:00+00:00', 'to': '2008-10-31T00:00:00+00:00', 'prop': {'from': {'day': 1, 'month': 1, 'year': 2002}, 'to': {'day': 31, 'month': 10, 'year': 2008}}, 'string': '2002 to Oct 31, 2008'}",5 min per ep,PG-13 - Teens 13 or older,5.92,238,8270,11570,545,0,None,,,"{'Parent story': [{'mal_id': 4383, 'type': 'anime', 'name': 'Catman Series III', 'url': 'https://myanimelist.net/anime/4383/Catman_Series_III'}, {'mal_id': 4418, 'type': 'anime', 'name': 'Catman Series II', 'url': 'https://myanimelist.net/anime/4418/Catman_Series_II'}, {'mal_id': 4419, 'type': 'anime', 'name': 'Catman', 'url': 'https://myanimelist.net/anime/4419/Catman'}]}","[{'mal_id': 169, 'type': 'anime', 'name': 'Fuji TV', 'url': 'https://myanimelist.net/anime/producer/169/Fuji_TV'}]",[],[],"[{'mal_id': 36, 'type': 'anime', 'name': 'Slice of Life', 'url': 'https://myanimelist.net/anime/genre/36/Slice_of_Life'}, {'mal_id': 10, 'type': 'anime', 'name': 'Fantasy', 'url': 'https://myanimelist.net/anime/genre/10/Fantasy'}, {'mal_id': 4, 'type': 'anime', 'name': 'Comedy', 'url': 'https://myanimelist.net/anime/genre/4/Comedy'}]",[],[]
7169,False,Ibarahime Mata wa Nemurihime,Briar-Rose or The Sleeping Beauty,いばら姫またはねむり姫,"['Sleeping Beauty', 'Šípková Růženka aneb Spící krasavice']",https://cdn.myanimelist.net/images/anime/9/81213.jpg,Movie,Other,1,Finished Airing,False,"{'from': '1990-01-01T00:00:00+00:00', 'to': None, 'prop': {'from': {'day': 1, 'month': 1, 'year': 1990}, 'to': {'day': None, 'month': None, 'year': None}}, 'string': '1990'}",21 min,PG-13 - Teens 13 or older,6.18,385,7293,10307,937,2,None,,,{},"[{'mal_id': 348, 'type': 'anime', 'name': 'Kawamoto Productions', 'url': 'https://myanimelist.net/anime/producer/348/Kawamoto_Productions'}]",[],[],"[{'mal_id': 8, 'type': 'anime', 'name': 'Drama', 'url': 'https://myanimelist.net/anime/genre/8/Drama'}, {'mal_id': 13, 'type': 'anime', 'name': 'Historical', 'url': 'https://myanimelist.net/anime/genre/13/Historical'}]",[],[]
7170,False,Kataku,House of Flames,火宅,[],https://cdn.myanimelist.net/images/anime/7/81216.jpg,Movie,Other,1,Finished Airing,False,"{'from': '1979-01-01T00:00:00+00:00', 'to': None, 'prop': {'from': {'day': 1, 'month': 1, 'year': 1979}, 'to': {'day': None, 'month': None, 'year': None}}, 'string': '1979'}",19 min,PG-13 - Teens 13 or older,6.1,594,7649,8676,1894,3,None,,,{},[],[],[],"[{'mal_id': 37, 'type': 'anime', 'name': 'Supernatural', 'url': 'https://myanimelist.net/anime/genre/37/Supernatural'}, {'mal_id': 6, 'type': 'anime', 'name': 'Demons', 'url': 'https://myanimelist.net/anime/genre/6/Demons'}, {'mal_id': 13, 'type': 'anime', 'name': 'Historical', 'url': 'https://myanimelist.net/anime/genre/13/Historical'}]",[],[]
7171,True,Oni,,鬼,['The Demon'],https://cdn.myanimelist.net/images/anime/1681/102618.jpg,Movie,Original,1,Finished Airing,False,"{'from': '1972-01-01T00:00:00+00:00', 'to': None, 'prop': {'from': {'day': 1, 'month': 1, 'year': 1972}, 'to': {'day': None, 'month': None, 'year': None}}, 'string': '1972'}",7 min,PG-13 - Teens 13 or older,6.13,771,7482,9229,1529,4,None,,,{},[],[],[],"[{'mal_id': 6, 'type': 'anime', 'name': 'Demons', 'url': 'https://myanimelist.net/anime/genre/6/Demons'}, {'mal_id': 13, 'type': 'anime', 'name': 'Historical', 'url': 'https://myanimelist.net/anime/genre/13/Historical'}, {'mal_id': 37, 'type': 'anime', 'name': 'Supernatural', 'url': 'https://myanimelist.net/anime/genre/37/Supernatural'}]",[],[]
7174,True,Usaru-san,,うさるさん,[],https://cdn.myanimelist.net/images/anime/11/16866.jpg,Special,Unknown,4,Finished Airing,False,"{'from': '2009-10-03T00:00:00+00:00', 'to': '2009-10-10T00:00:00+00:00', 'prop': {'from': {'day': 3, 'month': 10, 'year': 2009}, 'to': {'day': 10, 'month': 10, 'year': 2009}}, 'string': 'Oct 3, 2009 to Oct 10, 2009'}",2 min per ep,PG - Children,5.99,642,8073,9970,1089,1,None,,,{},[],[],"[{'mal_id': 28, 'type': 'anime', 'name': 'OLM', 'url': 'https://myanimelist.net/anime/producer/28/OLM'}]","[{'mal_id': 15, 'type': 'anime', 'name': 'Kids', 'url': 'https://myanimelist.net/anime/genre/15/Kids'}]",[],[]
7193,True,Aoi Bungaku Series,,青い文学シリーズ,['Blue Literature'],https://cdn.myanimelist.net/images/anime/10/17471.jpg,TV,Novel,12,Finished Airing,False,"{'from': '2009-10-11T00:00:00+00:00', 'to': '2009-12-27T00:00:00+00:00', 'prop': {'from': {'day': 11, 'month': 10, 'year': 2009}, 'to': {'day': 27, 'month': 12, 'year': 2009}}, 'string': 'Oct 11, 2009 to Dec 27, 2009'}",22 min per ep,R - 17+ (violence & profanity),7.75,47439,916,853,158990,1314,None,Fall 2009,Unknown,"{'Alternative version': [{'mal_id': 4876, 'type': 'anime', 'name': 'Hashire Melos (Movie)', 'url': 'https://myanimelist.net/anime/4876/Hashire_Melos_Movie'}, {'mal_id': 8554, 'type': 'anime', 'name': 'Hashire Melos (1981)', 'url': 'https://myanimelist.net/anime/8554/Hashire_Melos_1981'}, {'mal_id': 26279, 'type': 'anime', 'name': 'Kumo no Ito (2000)', 'url': 'https://myanimelist.net/anime/26279/Kumo_no_Ito_2000'}, {'mal_id': 28053, 'type': 'anime', 'name': 'Kumo no Ito', 'url': 'https://myanimelist.net/anime/28053/Kumo_no_Ito'}, {'mal_id': 29718, 'type': 'anime', 'name': 'Kumo no Ito (1979)', 'url': 'https://myanimelist.net/anime/29718/Kumo_no_Ito_1979'}, {'mal_id': 39584, 'type': 'anime', 'name': 'Human Lost: Ningen Shikkaku', 'url': 'https://myanimelist.net/anime/39584/Human_Lost__Ningen_Shikkaku'}], 'Summary': [{'mal_id': 7651, 'type': 'anime', 'name': ""Ningen Shikkaku: Director's Cut-ban"", 'url': 'https://myanimelist.net/anime/7651/Ningen_Shikkaku__Directors_Cut-ban'}]}","[{'mal_id': 166, 'type': 'anime', 'name': 'Movic', 'url': 'https://myanimelist.net/anime/producer/166/Movic'}, {'mal_id': 787, 'type': 'anime', 'name': 'Happinet Pictures', 'url': 'https://myanimelist.net/anime/producer/787/Happinet_Pictures'}, {'mal_id': 1581, 'type': 'anime', 'name': 'RAY', 'url': 'https://myanimelist.net/anime/producer/1581/RAY'}]",[],"[{'mal_id': 11, 'type': 'anime', 'name': 'Madhouse', 'url': 'https://myanimelist.net/anime/producer/11/Madhouse'}]","[{'mal_id': 8, 'type': 'anime', 'name': 'Drama', 'url': 'https://myanimelist.net/anime/genre/8/Drama'}, {'mal_id': 13, 'type': 'anime', 'name': 'Historical', 'url': 'https://myanimelist.net/anime/genre/13/Historical'}, {'mal_id': 40, 'type': 'anime', 'name': 'Psychological', 'url': 'https://myanimelist.net/anime/genre/40/Psychological'}, {'mal_id': 42, 'type': 'anime', 'name': 'Seinen', 'url': 'https://myanimelist.net/anime/genre/42/Seinen'}, {'mal_id': 41, 'type': 'anime', 'name': 'Thriller', 'url': 'https://myanimelist.net/anime/genre/41/Thriller'}]",[],"['""We Say Hello"" by manami']"
7211,False,Rose O'Neill Kewpie,,ローズオニール キューピー,[],https://cdn.myanimelist.net/images/anime/3/16995.jpg,TV,Other,26,Finished Airing,False,"{'from': '2009-12-02T00:00:00+00:00', 'to': '2010-05-26T00:00:00+00:00', 'prop': {'from': {'day': 2, 'month': 12, 'year': 2009}, 'to': {'day': 26, 'month': 5, 'year': 2010}}, 'string': 'Dec 2, 2009 to May 26, 2010'}",5 min per ep,G - All Ages,,,11359,13477,266,0,None,Winter 2010,Unknown,{},[],[],"[{'mal_id': 73, 'type': 'anime', 'name': 'TMS Entertainment', 'url': 'https://myanimelist.net/anime/producer/73/TMS_Entertainment'}]","[{'mal_id': 4, 'type': 'anime', 'name': 'Comedy', 'url': 'https://myanimelist.net/anime/genre/4/Comedy'}]",[],[]
7216,True,Sekai Douwa Anime Zenshuu,My Favorite Fairy Tales,世界童話アニメ全集,['Sekai Dowa Anime Zenshu'],https://cdn.myanimelist.net/images/anime/5/17005.jpg,OVA,Unknown,10,Finished Airing,False,"{'from': '1990-06-10T00:00:00+00:00', 'to': None, 'prop': {'from': {'day': 10, 'month': 6, 'year': 1990}, 'to': {'day': None, 'month': None, 'year': None}}, 'string': 'Jun 10, 1990'}",10 min per ep,G - All Ages,,,11484,12455,380,4,None,,,{},[],"[{'mal_id': 841, 'type': 'anime', 'name': 'Saban Entertainment', 'url': 'https://myanimelist.net/anime/producer/841/Saban_Entertainment'}]",[],"[{'mal_id': 2, 'type': 'anime', 'name': 'Adventure', 'url': 'https://myanimelist.net/anime/genre/2/Adventure'}, {'mal_id': 15, 'type': 'anime', 'name': 'Kids', 'url': 'https://myanimelist.net/anime/genre/15/Kids'}, {'mal_id': 10, 'type': 'anime', 'name': 'Fantasy', 'url': 'https://myanimelist.net/anime/genre/10/Fantasy'}]",[],[]
7222,True,Macross F Movie 2: Sayonara no Tsubasa,,劇場版 マクロスＦ 恋離飛翼 ～サヨナラノツバサ～,"['Macross Frontier the Movie 2', 'Gekijouban Macross F: Sayonara no Tsubasa', 'Macross Frontier: The Wings of Goodbye', 'Macross Frontier: The Wings of Farewell']",https://cdn.myanimelist.net/images/anime/13/76398.jpg,Movie,Original,1,Finished Airing,False,"{'from': '2011-02-26T00:00:00+00:00', 'to': None, 'prop': {'from': {'day': 26, 'month': 2, 'year': 2011}, 'to': {'day': None, 'month': None, 'year': None}}, 'string': 'Feb 26, 2011'}",1 hr 54 min,PG-13 - Teens 13 or older,7.97,11543,569,3265,23219,118,None,,,"{'Alternative version': [{'mal_id': 3572, 'type': 'anime', 'name': 'Macross F', 'url': 'https://myanimelist.net/anime/3572/Macross_F'}], 'Prequel': [{'mal_id': 5310, 'type': 'anime', 'name': 'Macross F Movie 1: Itsuwari no Utahime', 'url': 'https://myanimelist.net/anime/5310/Macross_F_Movie_1__Itsuwari_no_Utahime'}]}",[],[],"[{'mal_id': 41, 'type': 'anime', 'name': 'Satelight', 'url': 'https://myanimelist.net/anime/producer/41/Satelight'}, {'mal_id': 441, 'type': 'anime', 'name': '8bit', 'url': 'https://myanimelist.net/anime/producer/441/8bit'}]","[{'mal_id': 1, 'type': 'anime', 'name': 'Action', 'url': 'https://myanimelist.net/anime/genre/1/Action'}, {'mal_id': 18, 'type': 'anime', 'name': 'Mecha', 'url': 'https://myanimelist.net/anime/genre/18/Mecha'}, {'mal_id': 38, 'type': 'anime', 'name': 'Military', 'url': 'https://myanimelist.net/anime/genre/38/Military'}, {'mal_id': 19, 'type': 'anime', 'name': 'Music', 'url': 'https://myanimelist.net/anime/genre/19/Music'}, {'mal_id': 22, 'type': 'anime', 'name': 'Romance', 'url': 'https://myanimelist.net/anime/genre/22/Romance'}, {'mal_id': 24, 'type': 'anime', 'name': 'Sci-Fi', 'url': 'https://myanimelist.net/anime/genre/24/Sci-Fi'}, {'mal_id': 29, 'type': 'anime', 'name': 'Space', 'url': 'https://myanimelist.net/anime/genre/29/Space'}]",[],"['#1: ""Hoshikira (ホシキラ)"" by Megumi Nakajima (First part)', '#2: ""d Shooting Star b (dシュディスタb) by May\'n and Megumi Nakajima (Second part)']"
7229,False,Black Jack ONA,,ブラック・ジャック(インターネット版),['Black Jack: Internet-han'],https://cdn.myanimelist.net/images/anime/5/17826.jpg,ONA,Unknown,12,Finished Airing,False,"{'from': '2001-01-08T00:00:00+00:00', 'to': '2002-01-01T00:00:00+00:00', 'prop': {'from': {'day': 8, 'month': 1, 'year': 2001}, 'to': {'day': 1, 'month': 1, 'year': 2002}}, 'string': 'Jan 8, 2001 to Jan 1, 2002'}",16 min per ep,PG - Children,6.48,483,5870,8346,2191,0,None,,,"{'Adaptation': [{'mal_id': 1600, 'type': 'manga', 'name': 'Black Jack', 'url': 'https://myanimelist.net/manga/1600/Black_Jack'}], 'Alternative version': [{'mal_id': 2213, 'type': 'anime', 'name': 'Black Jack (TV)', 'url': 'https://myanimelist.net/anime/2213/Black_Jack_TV'}]}",[],[],[],"[{'mal_id': 8, 'type': 'anime', 'name': 'Drama', 'url': 'https://myanimelist.net/anime/genre/8/Drama'}]",[],[]
7230,True,Hoshi ni Negai wo: Cold Body + Warm Heart,,星に願いを COLD BODY + WARM HEART,[],https://cdn.myanimelist.net/images/anime/2/67065.jpg,ONA,Unknown,1,Finished Airing,False,"{'from': '2009-06-01T00:00:00+00:00', 'to': None, 'prop': {'from': {'day': 1, 'month': 6, 'year': 2009}, 'to': {'day': None, 'month': None, 'year': None}}, 'string': 'Jun 1, 2009'}",22 min,PG-13 - Teens 13 or older,6.19,731,7267,8961,1701,1,None,,,"{'Sequel': [{'mal_id': 6992, 'type': 'anime', 'name': 'Hoshi ni Negai wo: Fantastic Cat', 'url': 'https://myanimelist.net/anime/6992/Hoshi_ni_Negai_wo__Fantastic_Cat'}]}",[],[],[],"[{'mal_id': 2, 'type': 'anime', 'name': 'Adventure', 'url': 'https://myanimelist.net/anime/genre/2/Adventure'}, {'mal_id': 24, 'type': 'anime', 'name': 'Sci-Fi', 'url': 'https://myanimelist.net/anime/genre/24/Sci-Fi'}]",[],"['""Hoshi no Kodomotachi"" by Itou Masumi']"
7243,False,Suisei,Aquatic,水棲,[],https://cdn.myanimelist.net/images/anime/7/17156.jpg,Movie,Unknown,1,Finished Airing,False,"{'from': '1987-01-01T00:00:00+00:00', 'to': None, 'prop': {'from': {'day': 1, 'month': 1, 'year': 1987}, 'to': {'day': None, 'month': None, 'year': None}}, 'string': '1987'}",5 min,G - All Ages,5.13,595,10126,9936,1104,0,None,,,{},"[{'mal_id': 145, 'type': 'anime', 'name': 'TBS', 'url': 'https://myanimelist.net/anime/producer/145/TBS'}]",[],[],"[{'mal_id': 4, 'type': 'anime', 'name': 'Comedy', 'url': 'https://myanimelist.net/anime/genre/4/Comedy'}, {'mal_id': 5, 'type': 'anime', 'name': 'Dementia', 'url': 'https://myanimelist.net/anime/genre/5/Dementia'}]",[],[]
7244,False,Hyakka Zukan,Japanese-English Pictionary,ひゃっかずかん,[],https://cdn.myanimelist.net/images/anime/8/17157.jpg,Movie,Unknown,1,Finished Airing,False,"{'from': '1989-01-01T00:00:00+00:00', 'to': None, 'prop': {'from': {'day': 1, 'month': 1, 'year': 1989}, 'to': {'day': None, 'month': None, 'year': None}}, 'string': '1989'}",12 min,G - All Ages,5.44,341,9565,10985,699,0,None,,,{},"[{'mal_id': 1055, 'type': 'anime', 'name': 'Yamamura Animation, Inc.', 'url': 'https://myanimelist.net/anime/producer/1055/Yamamura_Animation_Inc'}]",[],[],"[{'mal_id': 4, 'type': 'anime', 'name': 'Comedy', 'url': 'https://myanimelist.net/anime/genre/4/Comedy'}]",[],[]
