animeID, request_cached, title, title_english, title_japanese, title_synonyms, image_url, type, source, episodes, status, airing, aired, duration, rating, score, scored_by, rank, popularity, members, favorites, background, premiered, broadcast, related, producer, licensor, studio, genre, opening_theme, ending_theme
14947,True,Onegai My Melody: Yuu & Ai,,おねがいマイメロディ 友 & 愛,['Onegai My Melody: Friend & Love'],https://cdn.myanimelist.net/images/anime/2/74348.jpg,Movie,Unknown,1,Finished Airing,False,"{'from': '2012-08-11T00:00:00+00:00', 'to': None, 'prop': {'from': {'day': 11, 'month': 8, 'year': 2012}, 'to': {'day': None, 'month': None, 'year': None}}, 'string': 'Aug 11, 2012'}",12 min,PG - Children,,,10949,11100,670,1,None,,,"{'Parent story': [{'mal_id': 2489, 'type': 'anime', 'name': 'Onegai My Melody', 'url': 'https://myanimelist.net/anime/2489/Onegai_My_Melody'}], 'Character': [{'mal_id': 6008, 'type': 'anime', 'name': 'Jewelpet', 'url': 'https://myanimelist.net/anime/6008/Jewelpet'}], 'Other': [{'mal_id': 12965, 'type': 'anime', 'name': 'Jewelpet Movie: Sweets Dance Princess', 'url': 'https://myanimelist.net/anime/12965/Jewelpet_Movie__Sweets_Dance_Princess'}]}","[{'mal_id': 100, 'type': 'anime', 'name': 'TV Osaka', 'url': 'https://myanimelist.net/anime/producer/100/TV_Osaka'}, {'mal_id': 150, 'type': 'anime', 'name': 'Sanrio', 'url': 'https://myanimelist.net/anime/producer/150/Sanrio'}, {'mal_id': 1590, 'type': 'anime', 'name': 'FuRyu', 'url': 'https://myanimelist.net/anime/producer/1590/FuRyu'}]",[],"[{'mal_id': 126, 'type': 'anime', 'name': 'Studio Comet', 'url': 'https://myanimelist.net/anime/producer/126/Studio_Comet'}]","[{'mal_id': 10, 'type': 'anime', 'name': 'Fantasy', 'url': 'https://myanimelist.net/anime/genre/10/Fantasy'}, {'mal_id': 4, 'type': 'anime', 'name': 'Comedy', 'url': 'https://myanimelist.net/anime/genre/4/Comedy'}]",[],[]
14949,True,Yurumates 3D OVA,,ゆるめいつ 3でぃOVA,"['Yurumates (2012)', 'Yurumates 3D Plus OVA', 'Yurumates 3D: Ushinawareta Genjitsu', 'Yurumates 3D Plus: Natsuyasumi Maison du Wish Report']",https://cdn.myanimelist.net/images/anime/12/53753.jpg,OVA,Unknown,1,Finished Airing,False,"{'from': '2012-08-30T00:00:00+00:00', 'to': None, 'prop': {'from': {'day': 30, 'month': 8, 'year': 2012}, 'to': {'day': None, 'month': None, 'year': None}}, 'string': 'Aug 30, 2012'}",3 min,PG-13 - Teens 13 or older,6.15,733,7420,9168,1570,1,None,,,"{'Adaptation': [{'mal_id': 12960, 'type': 'manga', 'name': 'Yurumates', 'url': 'https://myanimelist.net/manga/12960/Yurumates'}], 'Parent story': [{'mal_id': 12123, 'type': 'anime', 'name': 'Yurumates 3D', 'url': 'https://myanimelist.net/anime/12123/Yurumates_3D'}, {'mal_id': 14693, 'type': 'anime', 'name': 'Yurumates 3D Plus', 'url': 'https://myanimelist.net/anime/14693/Yurumates_3D_Plus'}]}","[{'mal_id': 332, 'type': 'anime', 'name': 'Takeshobo', 'url': 'https://myanimelist.net/anime/producer/332/Takeshobo'}, {'mal_id': 605, 'type': 'anime', 'name': 'C2C', 'url': 'https://myanimelist.net/anime/producer/605/C2C'}]",[],[],"[{'mal_id': 36, 'type': 'anime', 'name': 'Slice of Life', 'url': 'https://myanimelist.net/anime/genre/36/Slice_of_Life'}, {'mal_id': 4, 'type': 'anime', 'name': 'Comedy', 'url': 'https://myanimelist.net/anime/genre/4/Comedy'}, {'mal_id': 42, 'type': 'anime', 'name': 'Seinen', 'url': 'https://myanimelist.net/anime/genre/42/Seinen'}]","['""Tobidase! 3D (とびだせ! 3D)"" by Haruko Momoi']",[]
14951,True,Wonderful Rush,,Wonderful Rush,['Love Live! School Idol Project: Wonderful Rush'],https://cdn.myanimelist.net/images/anime/6/40809.jpg,Music,Music,1,Finished Airing,False,"{'from': '2012-09-05T00:00:00+00:00', 'to': None, 'prop': {'from': {'day': 5, 'month': 9, 'year': 2012}, 'to': {'day': None, 'month': None, 'year': None}}, 'string': 'Sep 5, 2012'}",6 min,PG-13 - Teens 13 or older,7.33,6295,2204,4460,11522,22,None,,,"{'Other': [{'mal_id': 9907, 'type': 'anime', 'name': 'Bokura no Live Kimi to no Life', 'url': 'https://myanimelist.net/anime/9907/Bokura_no_Live_Kimi_to_no_Life'}, {'mal_id': 9930, 'type': 'anime', 'name': 'Snow Halation', 'url': 'https://myanimelist.net/anime/9930/Snow_Halation'}, {'mal_id': 11033, 'type': 'anime', 'name': 'Natsu-iro Egao de 1, 2, Jump!', 'url': 'https://myanimelist.net/anime/11033/Natsu-iro_Egao_de_1_2_Jump'}, {'mal_id': 12637, 'type': 'anime', 'name': 'Mogyutto ""Love"" de Sekkinchuu!', 'url': 'https://myanimelist.net/anime/12637/Mogyutto_Love_de_Sekkinchuu'}, {'mal_id': 20877, 'type': 'anime', 'name': 'Music S.T.A.R.T!!', 'url': 'https://myanimelist.net/anime/20877/Music_START'}, {'mal_id': 0, 'type': 'anime', 'name': '', 'url': 'https://myanimelist.net/anime//'}], 'Parent story': [{'mal_id': 15051, 'type': 'anime', 'name': 'Love Live! School Idol Project', 'url': 'https://myanimelist.net/anime/15051/Love_Live_School_Idol_Project'}]}","[{'mal_id': 104, 'type': 'anime', 'name': 'Lantis', 'url': 'https://myanimelist.net/anime/producer/104/Lantis'}]",[],"[{'mal_id': 14, 'type': 'anime', 'name': 'Sunrise', 'url': 'https://myanimelist.net/anime/producer/14/Sunrise'}]","[{'mal_id': 19, 'type': 'anime', 'name': 'Music', 'url': 'https://myanimelist.net/anime/genre/19/Music'}]",[],[]
14957,True,Shakugan no Shana: Friagne & Marianne no Naze Nani Shana! Nandemo Shitsumonbako! 2,,フリアグネ&マリアンヌのなぜなにシャナ!なんでも質問箱!,"[""Friagne and Marianne's Why What Shana! Ask Anything Question Box""]",https://cdn.myanimelist.net/images/anime/10/40599.jpg,Special,Unknown,8,Finished Airing,False,"{'from': '2008-01-25T00:00:00+00:00', 'to': '2008-08-29T00:00:00+00:00', 'prop': {'from': {'day': 25, 'month': 1, 'year': 2008}, 'to': {'day': 29, 'month': 8, 'year': 2008}}, 'string': 'Jan 25, 2008 to Aug 29, 2008'}",5 min per ep,PG-13 - Teens 13 or older,6.47,1907,5925,5522,6849,1,None,,,"{'Parent story': [{'mal_id': 2787, 'type': 'anime', 'name': 'Shakugan no Shana II (Second)', 'url': 'https://myanimelist.net/anime/2787/Shakugan_no_Shana_II_Second'}], 'Prequel': [{'mal_id': 6330, 'type': 'anime', 'name': 'Shakugan no Shana: Friagne & Marianne no Naze Nani Shana! Nandemo Shitsumonbako!', 'url': 'https://myanimelist.net/anime/6330/Shakugan_no_Shana__Friagne___Marianne_no_Naze_Nani_Shana_Nandemo_Shitsumonbako'}]}",[],"[{'mal_id': 102, 'type': 'anime', 'name': 'Funimation', 'url': 'https://myanimelist.net/anime/producer/102/Funimation'}]",[],"[{'mal_id': 4, 'type': 'anime', 'name': 'Comedy', 'url': 'https://myanimelist.net/anime/genre/4/Comedy'}, {'mal_id': 37, 'type': 'anime', 'name': 'Supernatural', 'url': 'https://myanimelist.net/anime/genre/37/Supernatural'}, {'mal_id': 10, 'type': 'anime', 'name': 'Fantasy', 'url': 'https://myanimelist.net/anime/genre/10/Fantasy'}]",[],[]
14967,True,Boku wa Tomodachi ga Sukunai Next,Haganai: I don't have many friends NEXT,僕は友達が少ない NEXT,['Boku wa Tomodachi ga Sukunai 2nd Season'],https://cdn.myanimelist.net/images/anime/3/44724.jpg,TV,Light novel,12,Finished Airing,False,"{'from': '2013-01-11T00:00:00+00:00', 'to': '2013-03-29T00:00:00+00:00', 'prop': {'from': {'day': 11, 'month': 1, 'year': 2013}, 'to': {'day': 29, 'month': 3, 'year': 2013}}, 'string': 'Jan 11, 2013 to Mar 29, 2013'}",24 min per ep,R+ - Mild Nudity,7.43,243360,1802,292,399087,1146,None,Winter 2013,Unknown,"{'Adaptation': [{'mal_id': 21621, 'type': 'manga', 'name': 'Boku wa Tomodachi ga Sukunai', 'url': 'https://myanimelist.net/manga/21621/Boku_wa_Tomodachi_ga_Sukunai'}], 'Prequel': [{'mal_id': 10719, 'type': 'anime', 'name': 'Boku wa Tomodachi ga Sukunai', 'url': 'https://myanimelist.net/anime/10719/Boku_wa_Tomodachi_ga_Sukunai'}]}","[{'mal_id': 108, 'type': 'anime', 'name': 'Media Factory', 'url': 'https://myanimelist.net/anime/producer/108/Media_Factory'}, {'mal_id': 145, 'type': 'anime', 'name': 'TBS', 'url': 'https://myanimelist.net/anime/producer/145/TBS'}, {'mal_id': 306, 'type': 'anime', 'name': 'Magic Capsule', 'url': 'https://myanimelist.net/anime/producer/306/Magic_Capsule'}, {'mal_id': 1097, 'type': 'anime', 'name': 'Bandai Namco Games', 'url': 'https://myanimelist.net/anime/producer/1097/Bandai_Namco_Games'}, {'mal_id': 1261, 'type': 'anime', 'name': 'Good Smile Company', 'url': 'https://myanimelist.net/anime/producer/1261/Good_Smile_Company'}]","[{'mal_id': 102, 'type': 'anime', 'name': 'Funimation', 'url': 'https://myanimelist.net/anime/producer/102/Funimation'}]","[{'mal_id': 436, 'type': 'anime', 'name': 'AIC Build', 'url': 'https://myanimelist.net/anime/producer/436/AIC_Build'}]","[{'mal_id': 35, 'type': 'anime', 'name': 'Harem', 'url': 'https://myanimelist.net/anime/genre/35/Harem'}, {'mal_id': 36, 'type': 'anime', 'name': 'Slice of Life', 'url': 'https://myanimelist.net/anime/genre/36/Slice_of_Life'}, {'mal_id': 4, 'type': 'anime', 'name': 'Comedy', 'url': 'https://myanimelist.net/anime/genre/4/Comedy'}, {'mal_id': 22, 'type': 'anime', 'name': 'Romance', 'url': 'https://myanimelist.net/anime/genre/22/Romance'}, {'mal_id': 23, 'type': 'anime', 'name': 'School', 'url': 'https://myanimelist.net/anime/genre/23/School'}]","['""Be My Friend"" by The Neighbor\'s Club (隣人部)']","['""Bokura no Tsubasa (僕らの翼)"" by The Neighbor\'s Club (隣人部)']"
14989,True,Chousoku Henkei Gyrozetter,,超速変形ジャイロゼッター,"['Chou Soku Henkei Gyrozetter', 'Hyper Speed Transforming Gyrozetter']",https://cdn.myanimelist.net/images/anime/9/41937.jpg,TV,Game,51,Finished Airing,False,"{'from': '2012-10-02T00:00:00+00:00', 'to': '2013-09-24T00:00:00+00:00', 'prop': {'from': {'day': 2, 'month': 10, 'year': 2012}, 'to': {'day': 24, 'month': 9, 'year': 2013}}, 'string': 'Oct 2, 2012 to Sep 24, 2013'}",25 min per ep,G - All Ages,6.42,830,6185,6531,4492,15,None,Fall 2012,Tuesdays at 18:00 (JST),"{'Adaptation': [{'mal_id': 46756, 'type': 'manga', 'name': 'Chousoku Henkei Gyrozetter', 'url': 'https://myanimelist.net/manga/46756/Chousoku_Henkei_Gyrozetter'}]}","[{'mal_id': 16, 'type': 'anime', 'name': 'TV Tokyo', 'url': 'https://myanimelist.net/anime/producer/16/TV_Tokyo'}, {'mal_id': 109, 'type': 'anime', 'name': 'Shochiku', 'url': 'https://myanimelist.net/anime/producer/109/Shochiku'}]",[],"[{'mal_id': 56, 'type': 'anime', 'name': 'A-1 Pictures', 'url': 'https://myanimelist.net/anime/producer/56/A-1_Pictures'}]","[{'mal_id': 1, 'type': 'anime', 'name': 'Action', 'url': 'https://myanimelist.net/anime/genre/1/Action'}, {'mal_id': 3, 'type': 'anime', 'name': 'Cars', 'url': 'https://myanimelist.net/anime/genre/3/Cars'}, {'mal_id': 18, 'type': 'anime', 'name': 'Mecha', 'url': 'https://myanimelist.net/anime/genre/18/Mecha'}, {'mal_id': 27, 'type': 'anime', 'name': 'Shounen', 'url': 'https://myanimelist.net/anime/genre/27/Shounen'}]","['""Let\'s Go"" by Masahiko Kondo']","['#1: ""Strobe (ストロボ)"" by TEMPURA KIDZ (eps 1-17)', '#2: ""ONE STEP"" by TEMPURA KIDZ (eps 18-31)', '#3: ""Happy Natsumatsuri (はっぴぃ夏祭り)"" by TEMPURA KIDZ (eps 32-50)', '#4: ""Let\'s Go!"" by Masahiko Kondo (ep 51)']"
14991,True,Harem Time The Animation,,ハーレムタイム THE ANIMATION,[],https://cdn.myanimelist.net/images/anime/1545/103853.jpg,OVA,Manga,2,Finished Airing,False,"{'from': '2012-10-26T00:00:00+00:00', 'to': '2013-01-25T00:00:00+00:00', 'prop': {'from': {'day': 26, 'month': 10, 'year': 2012}, 'to': {'day': 25, 'month': 1, 'year': 2013}}, 'string': 'Oct 26, 2012 to Jan 25, 2013'}",26 min per ep,Rx - Hentai,7.19,6576,,3888,16088,123,None,,,"{'Adaptation': [{'mal_id': 28190, 'type': 'manga', 'name': 'Harem Time', 'url': 'https://myanimelist.net/manga/28190/Harem_Time'}]}","[{'mal_id': 45, 'type': 'anime', 'name': 'Pink Pineapple', 'url': 'https://myanimelist.net/anime/producer/45/Pink_Pineapple'}]",[],"[{'mal_id': 1374, 'type': 'anime', 'name': 'Office Takeout', 'url': 'https://myanimelist.net/anime/producer/1374/Office_Takeout'}]","[{'mal_id': 35, 'type': 'anime', 'name': 'Harem', 'url': 'https://myanimelist.net/anime/genre/35/Harem'}, {'mal_id': 12, 'type': 'anime', 'name': 'Hentai', 'url': 'https://myanimelist.net/anime/genre/12/Hentai'}]",[],[]
14993,True,Gogo no Kouchou: Junai Mellow yori,,午後の紅潮 ~純愛メロウより~,[],https://cdn.myanimelist.net/images/anime/1965/103970.jpg,OVA,Manga,1,Finished Airing,False,"{'from': '2012-09-21T00:00:00+00:00', 'to': None, 'prop': {'from': {'day': 21, 'month': 9, 'year': 2012}, 'to': {'day': None, 'month': None, 'year': None}}, 'string': 'Sep 21, 2012'}",26 min,Rx - Hentai,6.74,2696,,5729,6239,38,None,,,"{'Adaptation': [{'mal_id': 30819, 'type': 'manga', 'name': 'Junai Mellow', 'url': 'https://myanimelist.net/manga/30819/Junai_Mellow'}], 'Other': [{'mal_id': 16644, 'type': 'anime', 'name': 'Soushi Souai: Junai Mellow yori', 'url': 'https://myanimelist.net/anime/16644/Soushi_Souai__Junai_Mellow_yori'}]}","[{'mal_id': 319, 'type': 'anime', 'name': 'MS Pictures', 'url': 'https://myanimelist.net/anime/producer/319/MS_Pictures'}, {'mal_id': 862, 'type': 'anime', 'name': 'Pashmina', 'url': 'https://myanimelist.net/anime/producer/862/Pashmina'}]",[],[],"[{'mal_id': 12, 'type': 'anime', 'name': 'Hentai', 'url': 'https://myanimelist.net/anime/genre/12/Hentai'}]",[],[]
14995,True,JK to Ero Giin Sensei,,JKとエロ議員センセイ,[],https://cdn.myanimelist.net/images/anime/1060/104085.jpg,OVA,Visual novel,2,Finished Airing,False,"{'from': '2012-09-28T00:00:00+00:00', 'to': '2013-04-26T00:00:00+00:00', 'prop': {'from': {'day': 28, 'month': 9, 'year': 2012}, 'to': {'day': 26, 'month': 4, 'year': 2013}}, 'string': 'Sep 28, 2012 to Apr 26, 2013'}",29 min per ep,Rx - Hentai,6.59,1825,,6013,5476,12,None,,,"{'Other': [{'mal_id': 37224, 'type': 'anime', 'name': 'JK to Inkou Kyoushi 4 feat. Ero Giin-sensei', 'url': 'https://myanimelist.net/anime/37224/JK_to_Inkou_Kyoushi_4_feat_Ero_Giin-sensei'}]}",[],[],"[{'mal_id': 365, 'type': 'anime', 'name': 'PoRO', 'url': 'https://myanimelist.net/anime/producer/365/PoRO'}]","[{'mal_id': 12, 'type': 'anime', 'name': 'Hentai', 'url': 'https://myanimelist.net/anime/genre/12/Hentai'}]",[],[]
15005,True,Kyou no Asuka Show,,今日のあすかショー,"[""Today's Asuka show""]",https://cdn.myanimelist.net/images/anime/4/77066.jpg,ONA,Manga,20,Finished Airing,False,"{'from': '2012-08-03T00:00:00+00:00', 'to': '2013-01-05T00:00:00+00:00', 'prop': {'from': {'day': 3, 'month': 8, 'year': 2012}, 'to': {'day': 5, 'month': 1, 'year': 2013}}, 'string': 'Aug 3, 2012 to Jan 5, 2013'}",3 min per ep,PG-13 - Teens 13 or older,6.7,12301,4835,2692,33360,46,None,,,"{'Adaptation': [{'mal_id': 16709, 'type': 'manga', 'name': 'Kyou no Asuka Show', 'url': 'https://myanimelist.net/manga/16709/Kyou_no_Asuka_Show'}]}","[{'mal_id': 104, 'type': 'anime', 'name': 'Lantis', 'url': 'https://myanimelist.net/anime/producer/104/Lantis'}, {'mal_id': 213, 'type': 'anime', 'name': 'Half H.P Studio', 'url': 'https://myanimelist.net/anime/producer/213/Half_HP_Studio'}]",[],"[{'mal_id': 300, 'type': 'anime', 'name': 'Silver Link.', 'url': 'https://myanimelist.net/anime/producer/300/Silver_Link'}]","[{'mal_id': 4, 'type': 'anime', 'name': 'Comedy', 'url': 'https://myanimelist.net/anime/genre/4/Comedy'}, {'mal_id': 9, 'type': 'anime', 'name': 'Ecchi', 'url': 'https://myanimelist.net/anime/genre/9/Ecchi'}, {'mal_id': 42, 'type': 'anime', 'name': 'Seinen', 'url': 'https://myanimelist.net/anime/genre/42/Seinen'}]",[],"['""Hobo Kenzen Shoujo Sengen (ほぼ健全少女宣言)"" Arisa Noto']"
